 2018-02-22  19:08:18.545759 ;0.019451;0.01949051949649205
 2018-02-22  19:09:20.313482 ;0.01944033272741924;0.019487387477708513
 2018-02-22  19:10:18.126960 ;0.019452;0.019504047341213
 2018-02-22  19:11:19.468584 ;0.01944069888066282;0.0195021128587325
 2018-02-22  19:12:19.682385 ;0.01944;0.019482827402728747
 2018-02-22  19:13:17.497927 ;0.019447909167275318;0.0194839623562626
 2018-02-22  19:14:20.562103 ;0.019448500475554686;0.01950078870687878
 2018-02-22  19:15:18.236455 ;0.019448636217291766;0.019500610655782468
 2018-02-22  19:16:17.372407 ;0.019448676016922888;0.019487887068787797
 2018-02-22  19:17:17.349922 ;0.019448599778611977;0.019494381235597626
 2018-02-22  19:18:16.554791 ;0.01944940114124904;0.0194886388862802
 2018-02-22  19:19:17.209521 ;0.019449338300087233;0.019481853033250167
 2018-02-22  19:20:18.079107 ;0.01944854343210954;0.01948566628502128
 2018-02-22  19:21:16.689365 ;0.019447919099876455;0.019487079746748
 2018-02-22  19:22:15.900862 ;0.019448672709078962;0.019491114487794003
 2018-02-22  19:23:17.659621 ;0.019411;0.01949140290572775
 2018-02-22  19:24:18.382189 ;0.01944;0.0194848092769136
 2018-02-22  19:25:19.722334 ;0.01944535657863117;0.01949079029213875
 2018-02-22  19:26:19.365569 ;0.019445444730771724;0.019490078680453198
 2018-02-22  19:27:18.728671 ;0.019393006305607446;0.0194765045991806
 2018-02-22  19:28:19.739006 ;0.019418493304563657;0.0194830811684744
 2018-02-22  19:29:16.894441 ;0.01941197472434699;0.0194906380273205
 2018-02-22  19:30:16.322217 ;0.019422;0.019483489538963002
 2018-02-22  19:31:18.405892 ;0.0194;0.01946311160854272
 2018-02-22  19:32:18.806886 ;0.019368934208829486;0.0194366978695268
 2018-02-22  19:33:18.979024 ;0.01938013241172124;0.019446398537461707
 2018-02-22  19:34:18.432473 ;0.019378730196625435;0.019454351014189276
 2018-02-22  19:35:18.504138 ;0.01939571278237713;0.019452096367286967
 2018-02-22  19:36:18.791769 ;0.01936836272909092;0.019443310405292524
 2018-02-22  19:37:16.716569 ;0.019378730309356492;0.019443120976987707
 2018-02-22  19:38:18.552635 ;0.01939;0.019456679834152002
 2018-02-22  19:39:16.055902 ;0.019456523894437444;0.019477
 2018-02-22  19:40:16.973150 ;0.019497;0.019514417376868508
 2018-02-22  19:41:18.777989 ;0.019502;0.019554
 2018-02-22  19:42:18.684093 ;0.019517;0.019559257783541388
 2018-02-22  19:43:19.672880 ;0.019569053021462803;0.019655093737668564
 2018-02-22  19:44:16.934146 ;0.01954;0.019637556709570115
 2018-02-22  19:45:19.169266 ;0.019555;0.01961574126038126
 2018-02-22  19:46:17.483339 ;0.019528;0.019597929031316998
 2018-02-22  19:47:19.285249 ;0.019521;0.0195724158995908
 2018-02-22  19:48:17.738555 ;0.019503540433638424;0.0195712050932844
 2018-02-22  19:49:18.276182 ;0.019514337476064;0.01958
